source_ip,packet_size,protocol,true_label
192.168.1.197,1,TCP,attack
192.168.1.35,3676,TCP,normal
192.168.4.199,506,TCP,normal
192.168.2.70,6143,TCP,normal
192.168.3.242,793,TCP,normal
192.168.10.5,520,ICMP,attack
192.168.1.247,1583,TCP,normal
192.168.2.140,713,TCP,normal
192.168.6.220,0,TCP,attack
192.168.2.53,0,TCP,attack
192.168.3.124,0,TCP,attack
192.168.10.230,181,ICMP,normal
192.168.8.210,7640,TCP,normal
192.168.3.80,334,TCP,attack
192.168.6.124,1261,TCP,normal
192.168.3.64,475,TCP,normal
192.168.1.141,3493,TCP,normal
192.168.5.162,2030,TCP,normal
192.168.9.33,2100,TCP,normal
192.168.1.213,0,TCP,attack
192.168.1.28,0,TCP,attack
192.168.9.77,33,UDP,normal
192.168.2.132,0,TCP,attack
192.168.7.38,170,UDP,normal
192.168.1.235,2446,TCP,normal
192.168.4.8,0,TCP,attack
192.168.4.111,0,TCP,attack
192.168.7.39,0,TCP,attack
192.168.6.169,0,TCP,attack
192.168.5.59,177,UDP,normal
192.168.7.177,641,TCP,normal
192.168.2.127,157,UDP,normal
192.168.3.30,0,TCP,attack
192.168.4.28,0,TCP,attack
192.168.5.93,3114,TCP,normal
192.168.2.159,2102,TCP,normal
192.168.6.32,116,UDP,normal
192.168.6.238,1450,TCP,normal
192.168.2.231,0,TCP,attack
192.168.1.156,1927,TCP,normal
192.168.3.47,0,TCP,attack
192.168.7.137,276,TCP,normal
192.168.6.155,1322,TCP,normal
192.168.3.175,0,TCP,attack
192.168.7.40,5072,TCP,normal
192.168.5.161,0,TCP,attack
192.168.5.91,0,TCP,normal
192.168.2.71,0,TCP,attack
192.168.8.171,3749,TCP,normal
192.168.6.240,1951,TCP,normal
192.168.5.209,0,TCP,attack
192.168.2.203,526,TCP,normal
192.168.1.222,0,TCP,attack
192.168.3.201,203,TCP,normal
192.168.3.83,0,TCP,attack
192.168.3.101,0,TCP,attack
192.168.8.186,36,UDP,normal
192.168.8.210,3118,TCP,normal
192.168.2.30,2805,TCP,normal
192.168.10.111,2158,TCP,normal
192.168.5.39,8,ICMP,attack
192.168.2.84,3529,TCP,normal
192.168.3.48,1728,TCP,normal
192.168.7.92,8,ICMP,attack
192.168.6.128,0,TCP,attack
192.168.7.125,2486,TCP,normal
192.168.7.156,1432,TCP,normal
192.168.6.37,0,TCP,attack
192.168.4.100,0,TCP,attack
192.168.7.142,182,ICMP,normal
192.168.8.139,2194619,TCP,normal
192.168.9.128,2484,TCP,normal
192.168.9.139,0,TCP,attack
192.168.4.100,0,TCP,attack
192.168.2.150,0,TCP,attack
192.168.7.136,0,TCP,attack
192.168.10.200,1381,TCP,normal
192.168.4.181,0,TCP,attack
192.168.2.62,1100,TCP,normal
192.168.6.2,1032,ICMP,attack
192.168.4.219,1686,TCP,normal
192.168.1.94,1058,TCP,normal
192.168.9.123,0,TCP,attack
192.168.3.237,0,TCP,attack
192.168.2.17,0,TCP,attack
192.168.6.94,1606,TCP,normal
192.168.3.77,1798,TCP,normal
192.168.8.38,0,TCP,attack
192.168.9.250,0,TCP,attack
192.168.7.64,0,TCP,attack
192.168.4.213,14780,TCP,normal
192.168.4.16,192,TCP,normal
192.168.3.32,1,TCP,attack
192.168.3.98,548,TCP,normal
192.168.1.180,11776,TCP,normal
192.168.7.97,2004,TCP,normal
192.168.1.181,9692,TCP,normal
192.168.2.171,0,TCP,attack
192.168.10.20,1255,TCP,normal
192.168.8.216,0,TCP,attack
192.168.10.224,5976,TCP,normal
192.168.3.9,1022,TCP,normal
192.168.3.95,0,TCP,attack
192.168.3.22,611,TCP,normal
192.168.4.21,0,TCP,attack
192.168.1.147,71,TCP,normal
192.168.7.40,45491,TCP,normal
192.168.3.122,0,TCP,attack
192.168.3.193,154,UDP,normal
192.168.9.180,0,TCP,attack
192.168.5.122,4332,TCP,normal
192.168.7.186,1030,TCP,normal
192.168.6.115,1032,ICMP,attack
192.168.1.75,0,TCP,attack
192.168.2.41,567,TCP,normal
192.168.1.227,0,TCP,attack
192.168.1.156,1428,TCP,normal
192.168.3.130,1084,TCP,normal
192.168.3.4,38418,TCP,normal
192.168.7.215,0,TCP,attack
192.168.7.176,0,TCP,attack
192.168.8.143,0,TCP,attack
192.168.5.237,2126,TCP,normal
192.168.10.130,0,TCP,attack
192.168.5.183,1972,TCP,normal
192.168.4.110,2733,TCP,normal
192.168.3.71,1122,TCP,normal
192.168.2.135,182,UDP,normal
192.168.7.252,2432,TCP,normal
192.168.3.192,1032,ICMP,attack
192.168.4.104,96,UDP,normal
192.168.10.16,2141,TCP,normal
192.168.4.102,0,TCP,attack
192.168.3.212,8,ICMP,attack
192.168.9.156,2331,TCP,normal
192.168.2.211,0,TCP,attack
192.168.8.124,0,TCP,attack
192.168.6.169,3828,TCP,normal
192.168.7.213,252,UDP,normal
192.168.7.44,0,TCP,attack
192.168.1.207,0,TCP,attack
192.168.6.167,0,TCP,normal
192.168.7.51,1514,TCP,normal
192.168.5.29,88,UDP,normal
192.168.2.21,139,UDP,normal
192.168.6.156,2967,TCP,normal
192.168.6.9,0,TCP,attack
192.168.4.74,16,TCP,normal
192.168.3.140,792,TCP,normal
192.168.2.18,0,TCP,attack
192.168.4.154,3702,TCP,attack
192.168.1.195,250,UDP,normal
192.168.5.50,0,TCP,attack
192.168.9.53,1153,TCP,normal
192.168.1.63,9786,TCP,normal
192.168.5.23,1390,TCP,normal
192.168.10.146,8,ICMP,attack
192.168.1.146,116,UDP,normal
192.168.8.13,0,TCP,attack
192.168.1.82,23839,TCP,normal
192.168.2.243,0,TCP,normal
192.168.5.4,0,TCP,attack
192.168.6.194,9684,TCP,normal
192.168.5.247,0,TCP,attack
192.168.7.130,786,TCP,normal
192.168.4.82,252,UDP,normal
192.168.7.187,0,TCP,attack
192.168.6.251,0,TCP,attack
192.168.3.181,0,TCP,attack
192.168.2.86,63,TCP,normal
192.168.7.231,0,TCP,attack
192.168.9.27,1052,TCP,normal
192.168.9.208,8,ICMP,attack
192.168.3.8,1143,TCP,normal
192.168.10.205,252,UDP,normal
192.168.7.124,0,TCP,attack
192.168.10.224,0,TCP,attack
192.168.1.76,0,TCP,attack
192.168.3.40,15377,TCP,normal
192.168.8.22,0,TCP,attack
192.168.2.245,15377,TCP,normal
192.168.4.228,334,TCP,attack
192.168.4.208,0,TCP,attack
192.168.3.198,1820,TCP,normal
192.168.3.248,6978,TCP,normal
192.168.9.134,1059,TCP,normal
192.168.10.168,863,TCP,normal
192.168.9.240,9710,TCP,normal
192.168.6.116,209,TCP,normal
192.168.3.88,2597,TCP,normal
192.168.5.94,368,TCP,normal
192.168.10.221,0,TCP,attack
192.168.7.12,0,TCP,attack
192.168.7.63,0,TCP,attack
192.168.4.158,245,TCP,normal
192.168.10.21,0,TCP,attack
192.168.3.147,62854,TCP,attack
192.168.8.26,18166,TCP,normal
192.168.1.38,62854,TCP,attack
192.168.5.142,0,TCP,attack
192.168.2.129,0,TCP,attack
192.168.2.118,1642,TCP,normal
192.168.6.45,0,TCP,attack
192.168.5.43,0,TCP,attack
192.168.2.73,0,TCP,attack
192.168.10.95,2553,TCP,normal
192.168.6.24,0,TCP,attack
192.168.2.47,0,TCP,attack
192.168.8.68,0,TCP,attack
192.168.8.252,0,TCP,attack
192.168.5.197,1551,TCP,normal
192.168.8.168,15377,TCP,normal
192.168.3.242,172,UDP,normal
192.168.2.250,180,UDP,normal
192.168.10.126,0,TCP,attack
192.168.1.95,0,TCP,attack
192.168.5.104,0,TCP,attack
192.168.7.221,2968,TCP,normal
192.168.10.236,0,TCP,attack
192.168.3.114,0,TCP,attack
192.168.6.133,0,TCP,attack
192.168.10.245,2311,TCP,normal
192.168.6.97,6110,TCP,normal
192.168.2.176,5472,TCP,normal
192.168.7.131,1,UDP,attack
192.168.8.69,647,TCP,normal
192.168.1.160,1830,TCP,normal
192.168.1.191,120,UDP,normal
192.168.4.181,0,TCP,attack
192.168.9.4,0,TCP,attack
192.168.3.220,0,TCP,attack
192.168.2.76,0,TCP,attack
192.168.7.42,0,TCP,attack
192.168.10.104,90,UDP,normal
192.168.2.59,180,UDP,normal
192.168.7.225,383,TCP,normal
192.168.8.173,1039,TCP,normal
192.168.2.91,1860,TCP,normal
192.168.8.121,1,UDP,attack
192.168.9.232,4566,TCP,normal
192.168.8.29,520,ICMP,attack
192.168.2.48,432,TCP,normal
192.168.2.236,1850,TCP,normal
192.168.7.198,159,UDP,normal
192.168.7.53,0,TCP,attack
192.168.7.86,9218,TCP,normal
192.168.2.83,34873,TCP,normal
192.168.6.156,72,UDP,normal
192.168.8.56,960,TCP,normal
192.168.8.31,1,UDP,attack
192.168.5.118,0,TCP,attack
192.168.1.141,715,TCP,normal
192.168.3.244,1,UDP,attack
192.168.8.39,0,TCP,normal
192.168.4.83,28,UDP,attack
192.168.10.10,0,TCP,attack
192.168.10.200,1090,TCP,normal
192.168.7.17,9614,TCP,normal
192.168.6.204,1090,TCP,normal
192.168.7.252,615,TCP,normal
192.168.8.56,542,TCP,normal
192.168.1.56,92,UDP,normal
192.168.1.245,2008,TCP,normal
192.168.7.71,0,TCP,attack
192.168.5.164,13740,TCP,normal
192.168.3.23,8,ICMP,attack
192.168.3.19,0,TCP,attack
192.168.5.105,1982,TCP,normal
192.168.2.78,0,TCP,attack
192.168.8.225,0,TCP,attack
192.168.7.136,0,TCP,attack
192.168.4.173,641,TCP,normal
192.168.5.49,0,TCP,attack
192.168.1.25,24164,TCP,normal
192.168.7.89,91,UDP,normal
192.168.5.44,3631,TCP,normal
192.168.4.91,7769,TCP,normal
192.168.7.125,96,UDP,normal
192.168.8.139,0,TCP,attack
192.168.3.249,250,UDP,normal
192.168.7.92,0,TCP,attack
192.168.10.101,0,TCP,attack
192.168.1.145,0,TCP,attack
192.168.10.52,520,ICMP,attack
192.168.2.187,334,TCP,attack
192.168.10.159,2688,TCP,normal
192.168.3.84,1,TCP,attack
192.168.6.5,169,UDP,normal
192.168.3.231,1,TCP,attack
192.168.8.241,0,TCP,attack
192.168.3.129,18,ICMP,attack
192.168.6.31,0,TCP,attack
192.168.7.69,0,TCP,attack
192.168.9.186,53,TCP,normal
192.168.1.254,0,TCP,attack
192.168.8.243,2305,TCP,normal
192.168.3.164,0,TCP,attack
192.168.8.165,1951,TCP,normal
192.168.10.26,0,TCP,attack
192.168.1.57,8,ICMP,attack
192.168.4.109,0,TCP,attack
192.168.9.200,11992,TCP,normal
192.168.3.155,0,TCP,attack
192.168.7.57,88,UDP,normal
192.168.6.55,0,TCP,attack
192.168.4.250,9178,TCP,normal
192.168.10.246,45,TCP,attack
192.168.1.96,0,TCP,attack
192.168.6.6,730,TCP,normal
192.168.5.231,1002,TCP,normal
192.168.5.130,250,UDP,normal
192.168.2.181,0,TCP,attack
192.168.8.168,0,TCP,normal
192.168.8.107,0,TCP,attack
192.168.7.92,2194619,TCP,normal
192.168.6.214,1,UDP,attack
192.168.9.111,1,TCP,attack
192.168.9.251,0,TCP,attack
192.168.6.31,6147,TCP,normal
192.168.3.119,0,TCP,attack
192.168.7.97,2985,TCP,normal
192.168.3.143,0,TCP,attack
192.168.10.43,0,TCP,attack
192.168.9.113,0,TCP,attack
192.168.7.74,8,ICMP,attack
192.168.7.164,28,UDP,attack
192.168.5.181,178,UDP,normal
192.168.10.242,0,TCP,attack
192.168.2.24,0,TCP,attack
192.168.2.24,890,TCP,normal
192.168.1.159,0,TCP,normal
192.168.7.28,8,ICMP,attack
192.168.8.193,12,TCP,normal
192.168.10.239,1015,TCP,normal
192.168.9.27,172,UDP,normal
192.168.8.130,0,TCP,attack
192.168.10.208,1719,TCP,normal
192.168.1.172,2337,TCP,normal
192.168.5.220,1445,TCP,normal
192.168.7.56,0,TCP,attack
192.168.4.200,150,UDP,normal
192.168.8.143,147,UDP,normal
192.168.7.31,501760,TCP,normal
192.168.4.221,0,TCP,normal
192.168.8.245,0,TCP,attack
192.168.2.91,0,TCP,attack
192.168.8.107,1299,TCP,normal
192.168.7.3,15963,TCP,normal
192.168.6.202,0,TCP,attack
192.168.4.131,548,TCP,normal
192.168.5.70,3035,TCP,normal
192.168.5.80,571,TCP,normal
192.168.7.174,0,TCP,attack
192.168.4.3,0,TCP,attack
192.168.7.10,0,TCP,attack
192.168.1.8,1128,TCP,normal
192.168.3.204,520,UDP,normal
192.168.6.217,30,ICMP,normal
192.168.9.211,0,TCP,attack
192.168.10.83,92,UDP,normal
192.168.6.45,173,UDP,normal
192.168.10.112,1365,TCP,normal
192.168.4.144,1115,TCP,normal
192.168.7.51,16279,TCP,normal
192.168.10.166,0,TCP,attack
192.168.7.214,1354,TCP,normal
192.168.1.207,0,TCP,attack
192.168.10.111,92,UDP,normal
192.168.3.242,0,TCP,attack
192.168.7.252,30,UDP,normal
192.168.3.105,8344,TCP,normal
192.168.6.134,0,TCP,attack
192.168.3.113,1682,TCP,normal
192.168.4.27,0,TCP,normal
192.168.3.131,1616,TCP,normal
192.168.2.163,11,TCP,normal
192.168.10.202,1032,ICMP,attack
192.168.7.217,0,TCP,attack
192.168.5.216,7760,TCP,normal
192.168.9.42,28,UDP,attack
192.168.6.54,0,TCP,attack
192.168.2.25,1191,TCP,normal
192.168.1.113,252,UDP,normal
192.168.1.162,589,TCP,normal
192.168.10.41,4733,TCP,normal
192.168.1.160,92,UDP,normal
192.168.9.237,0,TCP,attack
192.168.2.148,162,UDP,normal
192.168.7.8,0,TCP,attack
192.168.3.253,1378,TCP,normal
192.168.8.164,7979,TCP,normal
192.168.6.49,0,TCP,attack
192.168.4.169,0,TCP,attack
192.168.4.78,0,TCP,attack
192.168.4.139,0,TCP,attack
192.168.4.187,110,UDP,normal
192.168.7.199,1,UDP,attack
192.168.5.170,1638,TCP,normal
192.168.1.72,0,TCP,attack
192.168.2.241,7562,TCP,normal
192.168.3.162,0,TCP,attack
192.168.1.165,0,TCP,attack
192.168.10.223,0,TCP,attack
192.168.2.30,414,TCP,normal
192.168.8.239,0,TCP,attack
192.168.10.33,0,TCP,attack
192.168.2.38,694,TCP,normal
192.168.5.69,9164,TCP,normal
192.168.3.25,0,TCP,attack
192.168.2.128,0,TCP,attack
192.168.6.235,192,TCP,normal
192.168.4.102,0,TCP,attack
192.168.2.127,0,TCP,attack
192.168.1.107,11376,TCP,normal
192.168.2.126,1032,ICMP,attack
192.168.2.55,0,TCP,attack
192.168.7.98,23498,TCP,normal
192.168.6.164,0,TCP,attack
192.168.8.208,0,TCP,attack
192.168.3.48,7575,TCP,normal
192.168.5.4,718,TCP,normal
192.168.3.170,0,TCP,attack
192.168.10.163,251,UDP,normal
192.168.10.220,0,TCP,attack
192.168.1.32,5839,TCP,normal
192.168.6.90,59,TCP,normal
192.168.8.159,646524,TCP,normal
192.168.10.141,1032,ICMP,attack
192.168.1.42,0,TCP,normal
192.168.9.191,252,UDP,normal
192.168.5.239,0,TCP,normal
192.168.2.51,232,TCP,normal
192.168.10.9,0,TCP,normal
192.168.9.7,942,TCP,normal
192.168.9.133,0,TCP,attack
192.168.3.57,1260,TCP,normal
192.168.6.31,648,TCP,normal
192.168.4.9,6,TCP,attack
192.168.6.37,0,TCP,attack
192.168.4.23,0,TCP,attack
192.168.3.70,2813,TCP,normal
192.168.5.125,1091,TCP,normal
192.168.4.246,92,UDP,normal
192.168.2.91,0,TCP,attack
192.168.9.168,0,TCP,attack
192.168.5.121,5646,TCP,normal
192.168.8.113,986,TCP,normal
192.168.9.244,0,TCP,attack
192.168.7.238,549,TCP,normal
192.168.4.66,0,TCP,normal
192.168.3.52,207,UDP,attack
192.168.5.248,1860,TCP,normal
192.168.7.28,0,TCP,normal
192.168.10.205,0,TCP,attack
192.168.10.81,1854,TCP,normal
192.168.3.205,2771,TCP,normal
192.168.4.246,2472,TCP,normal
192.168.8.112,189,UDP,normal
192.168.8.110,5133876,TCP,attack
192.168.10.193,0,TCP,attack
192.168.5.210,4378,TCP,normal
192.168.6.161,641,TCP,normal
192.168.2.157,0,TCP,attack
192.168.7.111,3551,TCP,normal
192.168.4.147,0,TCP,attack
192.168.6.97,0,TCP,attack
192.168.2.117,0,TCP,attack
192.168.3.229,0,TCP,attack
192.168.1.247,179,UDP,normal
192.168.9.66,5153771,TCP,attack
192.168.10.106,2965,TCP,normal
192.168.5.156,2377,TCP,normal
192.168.9.92,761,TCP,normal
192.168.7.9,8,ICMP,attack
192.168.2.48,33,UDP,normal
192.168.6.111,1222,TCP,normal
192.168.3.93,737,TCP,normal
192.168.4.20,0,TCP,attack
192.168.4.170,0,TCP,attack
192.168.6.97,1,TCP,attack
192.168.3.201,0,TCP,attack
192.168.6.33,0,TCP,attack
192.168.1.83,465,TCP,normal
192.168.1.185,1,TCP,attack
192.168.6.56,1900,TCP,normal
192.168.8.147,12813,TCP,normal
192.168.6.232,0,TCP,attack
192.168.4.145,188,UDP,normal
192.168.2.100,0,TCP,attack
192.168.5.156,0,TCP,attack
192.168.4.136,156,UDP,normal
192.168.4.28,179,UDP,normal
192.168.9.73,520,UDP,normal
192.168.10.244,619,TCP,normal
192.168.2.148,0,TCP,attack
192.168.7.176,5882,TCP,normal
192.168.7.83,721,TCP,normal
192.168.6.52,47,TCP,normal
192.168.4.14,1282,TCP,normal
192.168.8.129,0,TCP,attack
192.168.1.72,570,TCP,normal
192.168.7.32,1032,ICMP,attack
192.168.2.117,1642,TCP,normal
192.168.3.155,609,TCP,normal
192.168.6.153,13772,TCP,normal
192.168.7.62,27720,TCP,normal
192.168.10.7,614,TCP,normal
192.168.5.6,174,UDP,normal
192.168.10.254,4538,TCP,normal
192.168.1.235,1980,TCP,normal
192.168.8.74,1219,TCP,normal
192.168.3.217,5939,TCP,normal
192.168.7.11,0,TCP,attack
192.168.9.237,1032,ICMP,attack
192.168.9.12,0,TCP,attack
192.168.6.167,0,TCP,attack
192.168.1.19,8134,TCP,normal
192.168.8.26,500,TCP,normal
192.168.7.187,0,TCP,attack
192.168.5.72,3441,TCP,normal
192.168.6.194,0,TCP,attack
192.168.6.104,1463,TCP,normal
192.168.2.144,0,TCP,attack
192.168.6.128,0,TCP,attack
192.168.10.14,0,TCP,attack
192.168.7.78,3467,TCP,normal
192.168.8.128,1683,TCP,normal
192.168.2.217,92,UDP,normal
192.168.6.242,250,UDP,normal
192.168.10.28,156,TCP,normal
192.168.1.59,10395,TCP,normal
192.168.1.213,62854,TCP,attack
192.168.1.37,92,UDP,normal
192.168.2.84,0,TCP,attack
192.168.7.59,0,TCP,attack
192.168.3.24,1323,TCP,normal
192.168.4.187,0,TCP,attack
192.168.6.210,548,TCP,normal
192.168.9.3,84,UDP,normal
192.168.1.68,0,TCP,attack
192.168.1.30,0,TCP,attack
192.168.1.244,114,UDP,normal
192.168.5.21,2246,TCP,normal
192.168.5.86,0,TCP,attack
192.168.10.204,0,TCP,attack
192.168.7.71,602,TCP,normal
192.168.3.238,1143,TCP,normal
192.168.3.151,1072,TCP,normal
192.168.8.32,593,TCP,normal
192.168.3.83,1423,TCP,normal
192.168.3.194,1431,TCP,normal
192.168.10.229,0,TCP,normal
192.168.7.165,0,TCP,attack
192.168.8.173,2194619,TCP,normal
192.168.2.135,662,TCP,normal
192.168.9.63,0,TCP,attack
192.168.10.124,0,TCP,attack
192.168.8.251,554,TCP,normal
192.168.5.84,0,TCP,attack
192.168.8.59,18,ICMP,attack
192.168.2.69,8,ICMP,attack
192.168.5.184,10808,TCP,normal
192.168.2.92,3768,TCP,normal
192.168.9.215,1623,TCP,normal
192.168.4.170,0,TCP,attack
192.168.4.179,34214,TCP,normal
192.168.2.21,0,TCP,attack
192.168.8.17,1777,TCP,normal
192.168.4.5,0,TCP,attack
192.168.4.121,0,TCP,attack
192.168.7.50,897,TCP,normal
192.168.8.28,0,TCP,attack
192.168.6.55,0,TCP,attack
192.168.10.196,1510,TCP,normal
192.168.9.133,0,TCP,attack
192.168.6.196,8,ICMP,attack
192.168.5.183,8,ICMP,attack
192.168.8.169,5113,TCP,normal
192.168.3.219,0,TCP,attack
192.168.9.29,520,ICMP,attack
192.168.3.58,8522,TCP,normal
192.168.6.100,0,TCP,normal
192.168.8.224,0,TCP,attack
192.168.10.133,6685,TCP,normal
192.168.4.201,0,TCP,attack
192.168.7.50,1498,TCP,normal
192.168.2.73,0,TCP,attack
192.168.7.44,7749,TCP,normal
192.168.5.245,0,TCP,attack
192.168.10.167,0,TCP,attack
192.168.2.39,180,UDP,normal
192.168.8.226,0,TCP,attack
192.168.2.192,9749,TCP,normal
192.168.2.63,0,TCP,attack
192.168.1.230,495,TCP,normal
192.168.8.49,0,TCP,attack
192.168.5.9,744,TCP,normal
192.168.8.171,17986,TCP,normal
192.168.9.117,0,TCP,attack
192.168.6.69,0,TCP,attack
192.168.2.239,5558,TCP,normal
192.168.9.23,8505,TCP,normal
192.168.6.112,0,TCP,attack
192.168.4.40,0,TCP,normal
192.168.7.130,518,TCP,normal
192.168.7.132,0,TCP,attack
192.168.6.15,0,TCP,attack
192.168.8.71,168,TCP,normal
192.168.6.27,0,TCP,attack
192.168.1.168,0,TCP,attack
192.168.7.189,334,TCP,attack
192.168.7.51,0,TCP,attack
192.168.5.50,1231,TCP,normal
192.168.7.47,1780,TCP,normal
192.168.10.72,0,TCP,attack
192.168.9.157,0,TCP,normal
192.168.8.134,0,TCP,normal
192.168.7.29,12,TCP,normal
192.168.1.167,0,TCP,attack
192.168.4.247,534,TCP,normal
192.168.2.58,8,ICMP,attack
192.168.2.15,1818,TCP,normal
192.168.1.149,3055,TCP,normal
192.168.5.63,0,TCP,attack
192.168.2.138,0,TCP,normal
192.168.2.72,0,TCP,attack
192.168.4.227,1572,TCP,normal
192.168.10.181,118,UDP,normal
192.168.7.102,94,TCP,normal
192.168.7.27,0,TCP,attack
192.168.4.189,0,TCP,attack
192.168.5.128,0,TCP,attack
192.168.4.45,0,TCP,attack
192.168.4.90,1565,TCP,normal
192.168.5.182,2246,TCP,normal
192.168.10.75,8,ICMP,attack
192.168.1.26,0,TCP,attack
192.168.3.130,0,TCP,attack
192.168.10.124,5974,TCP,normal
192.168.5.220,8,ICMP,attack
192.168.4.45,0,TCP,attack
192.168.6.176,0,TCP,attack
192.168.2.44,1360,TCP,normal
192.168.3.87,0,TCP,attack
192.168.8.38,0,TCP,attack
192.168.1.172,0,TCP,attack
192.168.8.111,30,ICMP,normal
192.168.6.7,0,TCP,attack
192.168.3.251,0,TCP,attack
192.168.5.227,115,UDP,normal
192.168.2.45,5201,TCP,normal
192.168.1.154,1034,TCP,normal
192.168.6.250,62854,TCP,attack
192.168.8.151,225,TCP,normal
192.168.1.127,1914,TCP,normal
192.168.4.122,92,UDP,normal
192.168.2.13,175,UDP,normal
192.168.1.147,0,TCP,normal
192.168.5.215,1,UDP,attack
192.168.4.136,0,TCP,attack
192.168.9.44,0,TCP,attack
192.168.3.200,520,UDP,normal
192.168.2.27,0,TCP,attack
192.168.5.207,250,UDP,normal
192.168.6.117,91,UDP,normal
192.168.8.190,0,TCP,attack
192.168.6.141,126,UDP,normal
192.168.5.171,0,TCP,attack
192.168.8.66,1231,TCP,normal
192.168.6.119,981,TCP,normal
192.168.1.213,92,UDP,normal
192.168.6.79,0,TCP,attack
192.168.6.230,1061,TCP,normal
192.168.9.200,0,TCP,attack
192.168.10.125,0,TCP,attack
192.168.2.71,0,TCP,attack
192.168.9.188,78,ICMP,normal
192.168.1.39,2502,TCP,normal
192.168.7.221,0,TCP,attack
192.168.4.170,28,UDP,attack
192.168.3.93,74,TCP,normal
192.168.8.9,1760,TCP,normal
192.168.4.149,703,TCP,normal
192.168.7.94,45,TCP,normal
192.168.4.192,88,UDP,normal
192.168.2.51,29,UDP,normal
192.168.7.165,8717,TCP,normal
192.168.2.249,30,ICMP,normal
192.168.5.226,0,TCP,attack
192.168.9.232,0,TCP,attack
192.168.8.254,0,TCP,attack
192.168.9.46,0,TCP,attack
192.168.5.235,516,TCP,normal
192.168.6.229,0,TCP,attack
192.168.6.102,0,TCP,attack
192.168.10.108,59,TCP,normal
192.168.5.81,1082,TCP,normal
192.168.4.12,1225,TCP,normal
192.168.10.135,30,ICMP,normal
192.168.6.215,8,ICMP,attack
192.168.10.33,0,TCP,attack
192.168.7.205,0,TCP,attack
192.168.8.147,2932,TCP,normal
192.168.6.75,28,UDP,attack
192.168.2.250,1932,TCP,normal
192.168.1.129,8716,TCP,normal
192.168.3.121,0,TCP,normal
192.168.3.135,0,TCP,attack
192.168.5.161,4,TCP,normal
192.168.9.172,1032,ICMP,attack
192.168.3.79,588,TCP,normal
192.168.8.75,0,TCP,attack
192.168.2.206,911,TCP,normal
192.168.5.5,4497,TCP,normal
192.168.8.12,90,UDP,normal
192.168.4.74,2322,TCP,normal
192.168.10.33,1996,TCP,normal
192.168.1.127,78,ICMP,normal
192.168.5.3,0,TCP,attack
192.168.7.92,0,TCP,attack
192.168.1.14,28,UDP,attack
192.168.5.37,9524,TCP,normal
192.168.6.226,2213,TCP,normal
192.168.5.203,0,TCP,attack
192.168.9.172,0,TCP,attack
192.168.9.41,0,TCP,attack
192.168.2.184,1032,ICMP,attack
192.168.5.38,9985,TCP,normal
192.168.4.112,1723,TCP,normal
192.168.10.237,90,UDP,normal
192.168.2.76,0,TCP,attack
192.168.4.10,1694,TCP,normal
192.168.8.240,8,ICMP,attack
192.168.6.65,0,TCP,attack
192.168.7.110,0,TCP,attack
192.168.7.249,698,TCP,normal
192.168.2.230,5583,TCP,normal
192.168.5.237,13418,TCP,normal
192.168.5.154,948,TCP,normal
192.168.5.46,23,UDP,attack
192.168.10.113,0,TCP,attack
192.168.6.207,579,TCP,normal
192.168.10.37,1,UDP,attack
192.168.4.66,1578,TCP,normal
192.168.3.108,154,UDP,normal
192.168.9.53,0,TCP,attack
192.168.5.80,8,ICMP,attack
192.168.2.78,0,TCP,attack
192.168.10.239,0,TCP,attack
192.168.8.141,13360,TCP,normal
192.168.3.98,33508,TCP,normal
192.168.7.26,755,TCP,normal
192.168.3.136,0,TCP,attack
192.168.8.179,2338,TCP,normal
192.168.6.130,0,TCP,attack
192.168.6.121,0,TCP,attack
192.168.6.111,334,TCP,attack
192.168.8.109,551,TCP,normal
192.168.7.120,116,UDP,normal
192.168.1.235,90,UDP,normal
192.168.9.8,10141,TCP,normal
192.168.7.24,8384,TCP,normal
192.168.3.159,0,TCP,attack
192.168.5.203,0,TCP,attack
192.168.4.150,9779,TCP,normal
192.168.9.97,0,TCP,attack
192.168.3.160,0,TCP,attack
192.168.9.232,12119,TCP,normal
192.168.10.226,0,TCP,attack
192.168.5.15,0,TCP,normal
192.168.7.34,1311,TCP,normal
192.168.7.173,18,ICMP,attack
192.168.1.120,4734,TCP,normal
192.168.9.119,796,TCP,normal
192.168.1.23,0,TCP,attack
192.168.1.71,2547,TCP,normal
192.168.2.87,0,TCP,attack
192.168.10.26,0,TCP,attack
192.168.5.146,0,TCP,attack
192.168.8.178,145,UDP,normal
192.168.6.223,520,ICMP,attack
192.168.1.33,0,TCP,attack
192.168.10.174,8,ICMP,attack
192.168.9.191,11376,TCP,normal
192.168.1.181,0,TCP,normal
192.168.4.134,5042,TCP,normal
192.168.3.145,4739,TCP,normal
192.168.8.36,124,UDP,normal
192.168.4.231,0,TCP,attack
192.168.3.79,1488,TCP,normal
192.168.5.186,623,TCP,normal
192.168.1.208,0,TCP,attack
192.168.8.161,25781,TCP,normal
192.168.4.31,0,TCP,attack
192.168.2.2,88,UDP,normal
